component,date,value,title,vintage_date,units,freq,seas_adj,updated
CPIUFDSL,01-09-92,138.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-92,138.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-92,138.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-92,138.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-93,139.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-93,139.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-93,139.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-93,140,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-93,141,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-93,140.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-93,140.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-93,141.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-93,141.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-93,142,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-93,142.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-93,142.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-94,142.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-94,142.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-94,142.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-94,143,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-94,143.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-94,143.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-94,144.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-94,145.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-94,145.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-94,145.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-94,145.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-94,146.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-95,146.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-95,147.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-95,147.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-95,148.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-95,148.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-95,148.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-95,148.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-95,148.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-95,149.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-95,149.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-95,149.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-95,149.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-96,150.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-96,150.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-96,151.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-96,152,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-96,151.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-96,152.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-96,153.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-96,153.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-96,154.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-96,155.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-96,156.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-96,156.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-97,155.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-97,156.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-97,156.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-97,156.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-97,156.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-97,156.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-97,157.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-97,157.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-97,158,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-97,158.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-97,158.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-97,158.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-98,159.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-98,159.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-98,159.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-98,159.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-98,160.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-98,160.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-98,160.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-98,161,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-98,161.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-98,162,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-98,162.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-98,162.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-99,163,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-99,163.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-99,163.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-99,163.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-99,163.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-99,163.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-99,163.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-99,164.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-99,164.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-99,165,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-99,165.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-99,165.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-00,165.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-00,166.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-00,166.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-00,166.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-00,167.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-00,167.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-00,168.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-00,168.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-00,168.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-00,169,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-00,169.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-00,170,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-01,170.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-01,171.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-01,171.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-01,172.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-01,172.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-01,173.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-01,173.6,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-01,174,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-01,174.2,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-01,174.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-01,174.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-01,174.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-02,175.3,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-02,175.7,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-02,176.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-02,176.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-05-02,175.8,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-06-02,175.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-07-02,176.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-08-02,176.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-09-02,176.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-10-02,176.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-11-02,176.9,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-12-02,177.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-01-03,177.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-02-03,178.1,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-03-03,178.4,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CPIUFDSL,01-04-03,178.5,Consumer Price Index for All Urban Consumers: Food in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
